"topic"	"V1"	"V2"	"context"
"motor/noun/ad19990206/11282"	18.3255342501128	-9.84154904204591	"Ook niet wat de prijs betreft , want zijn 21 cm langere vierdeurs is net zo duur ( vanaf ƒ36.995 ) als de hatchback in dezelfde Ghia-uitvoering en dezelfde 1,6 liter <font color=red><b>motor</b></font> ( 100 pk ) ."
"motor/noun/ad19990206/11996"	-0.869529139238589	-5.02467959791506	"De <font color=red><b>motoren</b></font> zijn eveneens verbeterd ."
"motor/noun/ad19990220/4530"	-6.13277955444548	-10.5363423174861	"Het uiterst dynamische karakter danken beide Clio's aan de 1,6 liter <font color=red><b>motor</b></font> , waarmee ze zijn uitgerust ."
"motor/noun/ad19990403/1076"	-10.5132360935096	-31.1219162563713	"Voor de aandrijving zullen aangepaste versies van de 1,4 liter en 1,6 liter <font color=red><b>motoren</b></font> uit de A-klasse worden gebruikt ."
"motor/noun/ad19990410/2709"	-42.959326865414	8.92931892676611	"Maar bij de Yaris is er geen keus uit <font color=red><b>motoren</b></font> ."
"motor/noun/ad19990410/4937"	24.1008465389811	2.22012392681083	"Omdat de auto ook in andere opzichten , zoals de wegligging en besturing , naar sportiviteit neigt , past de <font color=red><b>motor</b></font> er heel goed bij ."
"motor/noun/ad19990417/2664"	-17.7739781154722	11.3934029503451	"Of misschien zelfs de 24-cilinder <font color=red><b>motor</b></font> ( 850 pk , 1000 Nm ) die VW al op de testbank heeft staan ."
"motor/noun/ad19990417/3702"	4.45751059944753	-26.5565574908135	"Alle <font color=red><b>motoren</b></font> kennen we al van de Volkswagen-groep ."
"motor/noun/ad19990417/4849"	16.9915592956619	6.65101791552727	"De bak schakelt onmerkbaar en de <font color=red><b>motor</b></font> laat zich zelden of nooit horen ."
"motor/noun/ad19990424/26307"	-1.83162913239954	-7.375005837838	"Met de 1,8 liter <font color=red><b>motor</b></font> is de auto er vanaf ƒ45.950 ."
"motor/noun/ad19990501/3874"	5.90770103292005	-10.3526355942973	"De goedkoopste Legacy sedan heeft een 2,0 liter viercilinder <font color=red><b>motor</b></font> ( 125 pk ) en kost ƒ43.995 ."
"motor/noun/ad19990501/5546"	-0.776256246305431	13.5649750217664	"De basisversie bij Renault heet RN , de basis krachtbron is de 1.4 <font color=red><b>motor</b></font> ."
"motor/noun/ad19990501/5573"	43.5983721774294	9.70877657961898	"Maar het is wellicht een aanrader om de 1100 gulden duurdere 1.4 16V <font color=red><b>motor</b></font> te bestellen , want deze zestienklepper loopt net even lekkerder en vooral zuiniger ."
"motor/noun/ad19990508/65657"	3.59317507050208	15.482776021942	"De <font color=red><b>motor</b></font> is niet helemaal nieuw ontwikkeld , zoals Mercedes ons wil doen geloven ."
"motor/noun/ad19990508/65700"	-8.10732009962299	6.78165772980606	"In de nieuwe A 190 levert deze <font color=red><b>motor</b></font> door zijn inhoud van 1.9 liter 125 pk ."
"motor/noun/ad19990508/65922"	-34.9421400863602	31.0471024835303	"De hogere prijs voor de Bora Variant laat zich makkelijk verklaren door de zwaardere <font color=red><b>motoren</b></font> , de duurdere uitrusting en de luxere aankleding ."
"motor/noun/ad19990508/66133"	7.95882413969057	5.47494292633465	"Ze hebben dezelfde techniek als de Golf en zijn even degelijk als de Golf en hebben dezelfde <font color=red><b>motoren</b></font> als de Golf ."
"motor/noun/ad19990508/66310"	-6.74313732718006	-11.7873604635198	"In de Golf Variant ontbreekt ook één <font color=red><b>motor</b></font> , waarmee de Bora Variant wél wordt uitgerust : de 2,3 liter V5 ( 150 pk ) ."
"motor/noun/ad19990522/83178"	14.2319949378127	10.1653246596511	"Toen ook de <font color=red><b>motor</b></font> zelf het begaf , besloot hij het helemaal anders te doen ."
"motor/noun/ad19990522/83934"	0.555612425646712	20.0351247675794	"Deze van oorsprong Duitse <font color=red><b>motor</b></font> voor onder meer de VW Passat en de Audi A4 en A6 , is bestemd voor de Ibiza en Cordoba Cupra en levert 156 pk ."
"motor/noun/ad19990522/84001"	17.4019501255213	-36.200786494871	"Overigens begint de Ibiza-reeks nog steeds met de reeds bestaande 60 pk sterke 1,4 liter <font color=red><b>motor</b></font> ."
"motor/noun/ad19990522/84018"	-32.1124716656082	-23.4095054054434	"Daarnaast levert Seat de Ibiza en de Cordoba met een keuze uit twee <font color=red><b>motoren</b></font> van 1,6 liter ( 75 en 100 pk ) en drie direct ingespoten diesels met een inhoud van 1,9 liter ( 68 , 90 en 110 pk ) ."
"motor/noun/ad19990529/80232"	21.3644361014413	-23.111746940954	"Fords grootste ruimtewagen is uitsluitend met één <font color=red><b>motor</b></font> leverbaar : een 3,0 liter zescilinder , altijd in combinatie met viertraps automaat , met de bedieningshendel aan de stuurkolom ."
"motor/noun/ad19990529/83315"	-5.95925540000334	-33.6853793038809	"Hiervoor koop je dan een tweedeurs wagen met een stevig ladderchassis en twee starre assen , een 80 pk sterke zestienkleps <font color=red><b>motor</b></font> van 1,3 liter ; in de iets duurdere versie komt daar een inschakelbare vierwielaandrijving bij ."
"motor/noun/ad19990605/54099"	-3.24298026991147	-7.45945167509054	"Dus moest er een bijzondere <font color=red><b>motor</b></font> in : een 2,0 liter viercilinder met VTEC-techniek ( variabele kleptiming en lifthoogte ) die het voor zo'n relatief kleine motor het onwaarschijnlijke vermogen van 240 pk levert bij 8300 tpm ."
"motor/noun/ad19990605/54120"	35.4499144665662	-3.377938062242	"Dus moest er een bijzondere motor in : een 2,0 liter viercilinder met VTEC-techniek ( variabele kleptiming en lifthoogte ) die het voor zo'n relatief kleine <font color=red><b>motor</b></font> het onwaarschijnlijke vermogen van 240 pk levert bij 8300 tpm ."
"motor/noun/ad19990612/59147"	-7.49468057865686	-17.1068465158464	"De achteruitkijkspiegel biedt , ofschoon heel verrassend , vooral zicht op de <font color=red><b>motor</b></font> ."
"motor/noun/ad19990626/3810"	-13.2870384327864	-3.22006348764251	"Dezelfde <font color=red><b>motor</b></font> is er ook met 115 pk , maar dan alleen in combinatie met de duurdere uitrusting vanaf ƒ44.990 ."
"motor/noun/ad19990626/42361"	-5.87651387761676	-19.7870864963534	"Iemand die met 80 km/u met zijn scooter door de stad scheurt vormt een groter gevaar voor zichzelf dan iemand die ` s avonds op de grote weg zijn auto of <font color=red><b>motor</b></font> de sporen geeft ."
"motor/noun/ad19990703/32443"	-33.2929810856597	43.5573796029296	"Het verschil met de vorige <font color=red><b>motoren</b></font> is heel goed merkbaar ."
"motor/noun/ad19990703/33178"	1.78680592437493	-44.4368874592474	"Nissan brengt met de Primera als eerste een CVT met de bekende duwbanden , een Nederlands patent , gekoppeld aan een 2,0 liter <font color=red><b>motor</b></font> ."
"motor/noun/ad19990703/67576"	22.431373079483	-43.5268219585107	"Naast de titelkandidaten McLaren en Ferrari is Jordan duidelijk het beste team met de sterkste <font color=red><b>motoren</b></font> in het veld ."
"motor/noun/ad19990703/67908"	21.2254666695788	-11.5518756473058	"Als <font color=red><b>motoren</b></font> zijn beschikbaar een 2,4 liter GDi ( met directe benzine-inspuiting ) en een gewone 2,0 liter benzinemotor ."
"motor/noun/ad19990710/50962"	-7.60596973798321	-4.12261485641256	"De techniek is evenwel heel vooruitstrevend : er is in vergelijking met een gewone Lupo veel gewicht bespaard ( 150 kg ) door toepassing van aluminium en magnesium en de <font color=red><b>motor</b></font> zelf is heel bijzonder : een 1,2 liter driecilinder turbodiesel ( 61 pk ) met inspuiting onder hoge druk door middel van een pompverstuiver , VW's antwoord op de moderne commonrailtechniek ."
"motor/noun/ad19990717/23940"	43.4526185853344	8.00189628789842	"De testauto heeft de zwakste <font color=red><b>motor</b></font> , maar een eerdere kennismaking met de Premacy heeft uitgewezen dat het verschil tussen die twee nauwelijks merkbaar is ."
"motor/noun/ad19990722/34398"	29.6109544505104	-5.94840850343052	"Twee <font color=red><b>motoren</b></font> van elk 350 pk geven het een gemiddelde snelheid van ruim 20 kilometer per uur ."
"motor/noun/ad19990724/70713"	18.6672430607804	-24.0190409784638	"Een andere nieuwe <font color=red><b>motor</b></font> betreft de 2,0 liter 16V benzinemotor met 140 pk ."
"motor/noun/ad19990807/262"	-43.2721370581525	11.6582460403162	"Voor dat geld koop je ook een Vectra , nota bene met dezelfde <font color=red><b>motor</b></font> ."
"motor/noun/ad19990807/61198"	34.4292833832055	-12.598782298149	"Zowel het onderstel , met multi-link achterwielophanging , als de <font color=red><b>motoren</b></font> zijn onder handen genomen ."
"motor/noun/ad19990807/61214"	1.16938502013137	5.40821036190741	"De cilinderinhoud van de volgens Nissan compleet nieuwe <font color=red><b>motoren</b></font> ligt tussen de 1,5 en 2,2 liter ."
"motor/noun/ad19990814/3427"	12.2986682910425	-7.34031584865669	"De <font color=red><b>motor</b></font> is met weinig aanpassingswerk geschikt gemaakt voor de inbouw in de Donkervoort ."
"motor/noun/ad19990821/2913"	22.5962648052184	-11.3372923839105	"Als <font color=red><b>motoren</b></font> zijn beschikbaar de 2,0 liter zestienkleps benzinemotor en de 1,9 liter dCi ( diesel met common railtechniek ) ."
"motor/noun/ad19990828/48683"	0.9420878260706	-45.6489392007554	"Niet eerder is deze techniek in combinatie met dergelijke grote <font color=red><b>motoren</b></font> toegepast ."
"motor/noun/ad19990828/48781"	-39.1031176256801	12.8248286538796	"Voor dat geld krijg je de 1,6 liter <font color=red><b>motor</b></font> en de eenvoudigste uitrusting ."
"motor/noun/ad19990828/48807"	-34.9529326356839	31.3796523713344	"Hij heeft dus de zwaardere , nieuwe <font color=red><b>motor</b></font> èn een iets luxere uitrusting ."
"motor/noun/ad19990828/64799"	28.1601947339985	-24.3520688893074	"De León wordt leverbaar met een keus uit vijf <font color=red><b>motoren</b></font> ( van 68 pk tot 180 pk ) , waaronder de 1.8 20 V Turbo uit de Audi TT ."
"motor/noun/ad19990904/61418"	-4.18432664126525	0.831073171368568	"Vandaar de nauwelijks hoorbare <font color=red><b>motor</b></font> ( 2,0 liter zestienklepper , 136 pk ) die keurig de bevelen opvolgt , maar nooit echt onstuimig wil worden ."
"motor/noun/ad19990904/61876"	7.30323792675433	-2.07788751519114	"Voor de aandrijving zorgen <font color=red><b>motoren</b></font> die alle bekend zijn uit de Volkswagenstal , waartoe Skoda ook behoort ."
"motor/noun/ad19990904/63915"	18.736672351255	-11.3365201984363	"Voor de aandrijving zijn twee <font color=red><b>motoren</b></font> beschikbaar : een 2,4 liter benzinemotor en een 2,7 liter turbodiesel ."
"motor/noun/ad19990911/70651"	20.1364042044395	-24.6302886133138	"De compacte ruimtewagen is behalve in de versies met de bekende dieselmotoren 1.9D en 1.9 dTi tevens leverbaar met nieuwe 1.4 , 1.6 en 2,0 liter zestienkleps <font color=red><b>motoren</b></font> ( 95 , 110 en 140 pk ) ."
"motor/noun/ad19990911/75551"	-13.1938931343226	-49.6733192614022	"Deze Sport is de enige Fiesta die is uitgerust met de nieuwe 1,6 liter zestienkleps <font color=red><b>motor</b></font> ( 103 pk ) ."
"motor/noun/ad19990911/75567"	-14.981289423448	-49.5484957746427	"De andere uitvoeringen moeten het doen met twee <font color=red><b>motoren</b></font> van 1,3 liter ( 60 pk en 75 pk ) , een 1,4 liter zestienklepper ( 90 pk ) die alleen beschikbaar is voor de Fiesta Ghia vijfdeurs , en de 1,8 liter diesel ( 60 pk ) ."
"motor/noun/ad19990918/61445"	46.6458777194053	9.93217271004622	"De auto kijgt een lichtere <font color=red><b>motor</b></font> ( 100 pk in plaatsvan 115 pk ) ."
"motor/noun/ad19990918/76344"	-1.23533135787456	7.40001700908254	"De sportwagen met middenmotor heeft een door Volkswagen ontwikkelde 18-cilinder <font color=red><b>motor</b></font> van 6,3 liter en 555 pk ."
"motor/noun/ad19990925/51711"	-17.7436155515141	32.757133244072	"" Je moet het niet doen als je vooraan in de rij staat , maar als vierde of vijfde , Als het licht groen wordt , heb je alle tijd de <font color=red><b>motor</b></font> te starten en op tijd op te trekken . ""
"motor/noun/ad19990925/53942"	-38.774484556231	24.8326636167043	"Onze testauto heeft dezelfde <font color=red><b>motor</b></font> , maar een extra rijke RXE-uitrusting ( ƒ43.395 ) ."
"motor/noun/ad19990928/12272"	24.1820480939091	17.2845995015294	"Dat komt doordat fabrikanten de <font color=red><b>motoren</b></font> steeds efficiënter hun werk laten doen ."
"motor/noun/ad19991002/69128"	-7.71800434406578	1.03180372766041	"Behalve de al genoemde 1.4 zijn er nog twee 1,6 liter <font color=red><b>motoren</b></font> ( 75 en 100 pk ) , een 1,8 liter 20V turbo met 5 kleppen per cilinder ( 156 pk , alleen voor de Sport- en Cupra-uitvoering die pas eind dit jaar komt ) en drie dieselmotoren van elk 1,9 liter : de SDI van 68 pk en twee TDI's ( 90 en 110 pk ) ."
"motor/noun/ad19991009/32938"	-14.4286845648439	28.4724367360967	"Hier rolt elke 24 seconden een panklare <font color=red><b>motor</b></font> uit de fabriek ."
"motor/noun/ad19991009/33099"	-2.88314789313146	13.0115115040249	"De 1997 cm³ metende <font color=red><b>motor</b></font> voor de Peugeot 206 , komt naast de bestaande 1,9 liter diesel ."
"motor/noun/ad19991009/68139"	28.8511847206045	-25.550143867163	"De Polo is er in vele verschijningen en leverbaar met een keus uit acht <font color=red><b>motoren</b></font> ."
"motor/noun/ad19991009/68282"	-12.5455912029842	7.93863836927164	"Deze 16-kleps <font color=red><b>motor</b></font> levert 125 pk , goed voor een top van 205 km/u en een sprint naar 100 km/u in net geen 9 seconden ."
"motor/noun/ad19991009/68335"	17.4914520738218	-42.6198380915659	"De andere <font color=red><b>motoren</b></font> variëren van de 50 pk sterke 1.0 tot en met de 1.4 zestienklepper van 100 pk , alsmede twee diesels van elk 1,9 liter en 64 pk ."
"motor/noun/ad19991016/1919"	27.1603714545623	15.325538764096	"Zelfs op het traditionele minpuntje van de motorindustrie - het ontwikkelen van milieuvriendelijker <font color=red><b>motoren</b></font> - zijn verbeteringen merkbaar ."
"motor/noun/ad19991021/67317"	27.0448292843088	-5.76154787157976	"Unigarant heeft de <font color=red><b>motoren</b></font> verdeeld in drie categorieën : tot 68 pk , tot 100 pk en daarboven ."
"motor/noun/ad19991023/1317"	-15.3881574653678	-47.8859030164706	"Er zijn een lange en een korte ( foto ) uitvoering , voorzien van twee nieuwe <font color=red><b>motoren</b></font> : een 3,2 liter direct ingespoten diesel of een 3,5 liter V6 GDI-benzinemotor ."
"motor/noun/ad19991023/53"	11.8725629850087	11.5737904976047	"Dat in de Bentley Arnage nu weer de oude <font color=red><b>motor</b></font> ligt , is niet zo verwonderlijk ."
"motor/noun/ad19991023/55700"	-5.76904525295166	-34.7510259752038	"De Neon is verkrijgbaar als vierdeurs sedan met een 133 pk sterke <font color=red><b>motor</b></font> ."
"motor/noun/ad19991023/94"	-19.2831629262456	-11.3857726552132	"Het verhaal wil dat de sultan van Brunei , groot-afnemer van de auto's uit het Engelse Crewe , heeft gedreigd geen enkele Bentley meer te kopen , zolang die een Duitse <font color=red><b>motor</b></font> hebben ."
"motor/noun/ad19991030/34926"	0.735553357800719	-43.7872551901084	"ABS en EBD zijn standaard vanaf de GS , terwijl voor een automaat ( alleen met 1,5 liter <font color=red><b>motor</b></font> ) , lederen stuurwiel , versnellingspookknop en een zonnedak , extra moet worden betaald ."
"motor/noun/ad19991106/63289"	18.2827700368665	29.1493788817574	"Letterlijk , want de enorme <font color=red><b>motor</b></font> ligt enkele centimeters achter de voorstoelen ."
"motor/noun/ad19991106/64081"	-2.17602719555742	-16.2360709510746	"De <font color=red><b>motor</b></font> klinkt fantastisch , vooral bij lage toerentallen ."
"motor/noun/ad19991113/13192"	-7.11344391308001	18.5040256748295	"In de korte neus zit nu een nieuwe driecilinder <font color=red><b>motor</b></font> met elektronische , meervoudige brandstofinspuiting ."
"motor/noun/ad19991113/65923"	-42.7012973479037	11.7309356937762	"Aangelokt door de lage prijs van het instapmodel ( ƒ22.890 ) verlaat je met een beetje fatsoenlijke uitrusting en een lekkere <font color=red><b>motor</b></font> al snel de showroom in een Fabia van ruim 30.000 gulden ."
"motor/noun/ad19991113/66071"	25.4218970068004	-37.9188196025866	"De goedkoopste Fabia is de Classic met 50 pk sterke 1,0 liter <font color=red><b>motor</b></font> ."
"motor/noun/ad19991113/66124"	45.15312187286	7.86313289187535	"De duurste is de 42.000 gulden kostende Elegance met 1.9 TDI <font color=red><b>motor</b></font> ."
"motor/noun/ad19991120/64687"	1.98805292205907	-8.76315972926523	"De Touring begint met een 1,8 liter <font color=red><b>motor</b></font> , eigenlijk dezelfde als die uit de 316i sedan , maar dan wat sterker ."
"motor/noun/ad19991127/27135"	47.0251310810346	6.1875264138574	"Dan heeft Skoda zijn nieuwe fabriek ( 1 miljard gulden ) voor de productie van <font color=red><b>motoren</b></font> klaar ."
"motor/noun/ad19991127/28125"	27.8005263011455	-28.9279708977025	"Het gemiddeld verbruik ligt op 9,3 liter per 100 km. Pas na de zomer zal hij ook met andere <font color=red><b>motoren</b></font> leverbaar zijn ."
"motor/noun/ad19991204/8455"	-7.48693740123533	-16.5156190783668	"De <font color=red><b>motoren</b></font> zijn nauwelijks hoorbaar , vooral omdat ze overstemd worden door rijwind en rolgeluiden van de banden ."
"motor/noun/ad19991204/8531"	3.35466829700579	-3.42970489104073	"De leukste <font color=red><b>motor</b></font> van de reeks is eigenlijk de 2,0 liter Hdi ( 90 pk ) , een diesel met common-rail met een fabelachtige trekkracht en souplesse ."
"motor/noun/ad19991211/24529"	14.7099456537974	-39.1793184974699	"Een goede wegligging en sterke <font color=red><b>motor</b></font> zijn minstens zo belangrijk ."
"motor/noun/ad19991211/46964"	-1.72242019210193	0.0522072905645021	"Zo is de 1,4 liter achtkleps <font color=red><b>motor</b></font> vervangen door een zestienklepper met meer kracht ( 84 pk ) en souplesse ."
"motor/noun/ad19991211/47004"	-6.8776641245321	5.75620056386505	"Compleet nieuw is de 1,8 liter zestienkleps <font color=red><b>motor</b></font> van 117 pk ."
"motor/noun/ad19991211/47252"	2.51433433106243	-13.9871820902604	"Uitgerust met deze <font color=red><b>motor</b></font> staat de 25 als driedeurs vanaf ƒ28.990 in de prijslijst ."
"motor/noun/ad19991211/47388"	29.9031314270021	2.87814473506399	"De Rover 45 staat als vijfdeurs met de 1.4 <font color=red><b>motor</b></font> vanaf ƒ36.490 in de prijslijst ."
"motor/noun/ad19991211/47404"	29.7262128847509	3.11721467335128	"De vierdeurs wordt minimaal met de 1.6 <font color=red><b>motor</b></font> in de Club-uitvoering geleverd en kost dan vanaf ƒ43.190 ."
"motor/noun/ad19991211/79129"	-33.4453687859396	-21.8911387949811	"Wie een 1.3 te beperkt vindt , kan kiezen voor een 1,5 liter <font color=red><b>motor</b></font> en dan rest alleen nog de keuze van het uitrustingsniveau ."
"motor/noun/ad19991224/36209"	11.0052927863744	41.2223929903628	"De Neon wordt uitsluitend met een 2,0 liter zestienkleps <font color=red><b>motor</b></font> geleverd ."
"motor/noun/ad19991224/8424"	-9.68171926664119	-36.522947885499	"De <font color=red><b>motor</b></font> is leverbaar in alle versies van de Astra ."
"motor/noun/ad20000108/17810"	-43.9056162603608	15.8438983106092	"Dat gebeurt door het aanbod aan <font color=red><b>motoren</b></font> uit te breiden en door de uitrusting te verrijken ."
"motor/noun/ad20000108/83265"	-17.9969596673905	23.641744072712	"Zowel <font color=red><b>motor</b></font> als berijder ogen uiterst realistisch en ook de tracks zien er razendknap uit ."
"motor/noun/ad20000115/20119"	14.9020680617736	-9.72312013257414	"De voorwielaangedreven 607 krijgt voorlopig de beschikking over drie uiteenlopende <font color=red><b>motoren</b></font> ."
"motor/noun/ad20000115/21014"	7.51877648732408	-9.89452059986979	"Rond de zomervakantie verschijnen goedkopere varianten met <font color=red><b>motoren</b></font> zonder turbo ."
"motor/noun/ad20000115/21117"	-10.368515491018	3.83323990998668	"De <font color=red><b>motoren</b></font> hebben een inhoud van 1,4 liter ( 96 pk , vanaf ƒ26.845 ) en 1,6 liter ( 110 pk , vanaf ƒ28.808 ) ."
"motor/noun/ad20000115/21196"	10.397508478941	-5.91415295025616	"Alle uitvoeringen krijgen een nieuw dashboard met multi-functioneel beeldschermpje , waarop allerlei informatie over de <font color=red><b>motor</b></font> en de radio is af te lezen ."
"motor/noun/ad20000115/24038"	38.0350032184054	-4.50640026228293	"Je voelt nauwelijks een turbogat , ook al heeft de <font color=red><b>motor</b></font> onder de 2000 tpm even tijd nodig om z'n vermogen op te bouwen ."
"motor/noun/ad20000205/14721"	-39.72214478528	9.19774117357527	"De rest ( <font color=red><b>motor</b></font> , aandrijving , uitrusting , comfort , rijeigenschappen ) is identiek ."
"motor/noun/ad20000205/15263"	-15.591061421487	8.51513376962864	"In de <font color=red><b>motor</b></font> met pompverstuiver ( 115 pk ) zit een fabrieksfout , waardoor de grafietlaag rond de zuiger in één keer kan loslaten ."
"motor/noun/ad20000205/33361"	-1.11764408164811	-3.92882947777077	"De prijslijst begint met een niet al te bescheiden ƒ22.890 , waarvoor je een 1,0 liter <font color=red><b>motor</b></font> krijgt die in de basisuitvoering Classic wordt gemonteerd ."
"motor/noun/ad20000205/50772"	15.2475061611454	20.3729008403029	"De nieuwe <font color=red><b>motor</b></font> kreeg de cilinderkoptechniek uit de M3 , de roemruchte sportauto van BMW ."
"motor/noun/ad20000212/14810"	17.598642197217	5.08621189375499	"Pittige <font color=red><b>motoren</b></font> staan garant voor volop rijplezier ."
"motor/noun/ad20000219/57727"	-35.2916449460766	-24.6196823960176	"De kosten van de dooronwikkeling bedroegen een eenvoudige 165 miljoen gulden en de SLK is in het nieuwe modeljaar met een keuze uit drie <font color=red><b>motoren</b></font> verkrijgbaar ."
"motor/noun/ad20000219/68369"	-9.64147575002464	-1.84056628651011	"Met de viercillinder 2,0 liter <font color=red><b>motor</b></font> ( 136 pk ) met 16 kleppen heeft hij daarvoor even de tijd nodig ( dat de auto zwaar is , is dan goed te voelen ) , maar de topsnelheid van net geen 180 km/u bereikt hij eerder dan verwacht ."
"motor/noun/ad20000226/8266"	-4.286890955492	35.1824614111102	"Een automaat kan een vliegtuig beter recht houden na het wegvallen van een <font color=red><b>motor</b></font> dan een piloot ."
"motor/noun/ad20000226/8449"	0.00936729132763709	-1.62082148915402	"Alle andere <font color=red><b>motoren</b></font> hebben een cilinderinhoud van 2,0 liter ."
"motor/noun/ad20000226/8548"	10.3423125292048	40.0753257378408	"Onze testauto is de 626 sedan met de 2,0 liter <font color=red><b>motor</b></font> in combinatie met de Exclusive-uitrusting ."
"motor/noun/ad20000304/49758"	32.3675291711199	33.6644294029137	"Nieuwe <font color=red><b>motoren</b></font> zijn er ook , waaronder een 2.8 V6 , evenals een nieuwe zesversnellingsbak ( ! ) en nieuwe vier- en vijftraps automaten ."
"motor/noun/ad20000311/38723"	31.7922054594771	16.0607186204032	"Ja , misschien een of twee keer per jaar om de <font color=red><b>motor</b></font> van mijn auto schoon te branden , maar verder niet " , vertelt hij ."
"motor/noun/ad20000311/41160"	17.8712977740956	-30.6011840322187	"De auto is alleen leverbaar met een zuinige 1,3 liter grote viercilinder <font color=red><b>motor</b></font> die 76 pk sterk is ."
"motor/noun/ad20000325/26942"	2.49690409166202	-5.06230400880052	"Concurrent BMW biedt z'n 316i weliswaar al vanaf ƒ59.950 aan , maar met een 1,8 liter <font color=red><b>motor</b></font> zit je daar ook al meteen op ƒ64.950 ."
"motor/noun/ad20000325/26962"	-14.388842465047	-4.79932644679107	"De nieuwe C-klasse begint met een 1,8 liter <font color=red><b>motor</b></font> ."
"motor/noun/ad20000325/48944"	9.14189282802613	42.0086976734702	"Samen ontwierpen ze één model , waarvan eigenlijk alleen het uitrustingsniveau , de <font color=red><b>motoren</b></font> en de prijzen verschillen ."
"motor/noun/ad20000325/48964"	-37.0126523302535	10.0859756534215	"Waar de Suzuki vanaf ƒ24.495 z'n Wagon R+ levert met 1300 cc <font color=red><b>motor</b></font> en een bijna complete uitrusting ( ABS , elektrische raambediening , centrale vergrendeling ) , is van de Opel een uitgeklede basisversie leverbaar met een 1000 cc motor vanaf ƒ19.995 ."
"motor/noun/ad20000325/48992"	23.2566092396572	-25.3959426572521	"Waar de Suzuki vanaf ƒ24.495 z'n Wagon R+ levert met 1300 cc motor en een bijna complete uitrusting ( ABS , elektrische raambediening , centrale vergrendeling ) , is van de Opel een uitgeklede basisversie leverbaar met een 1000 cc <font color=red><b>motor</b></font> vanaf ƒ19.995 ."
"motor/noun/ad20000408/50764"	11.1219182836436	-32.4996757701958	"Wie de contactsleutel van de PT omdraait , hoort een beschaafd klinkende <font color=red><b>motor</b></font> ."
"motor/noun/ad20000408/9424"	17.4489856487354	-43.6945269241174	"Dan zal ook een sterkere <font color=red><b>motor</b></font> op de markt komen van ongeveer 100 pk ."
